Country,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013]
Ghana,GHA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.9558801651001,..
Greece,GRC,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.9416904449463,15.4936399459839,..,18.4471893310547,23.515079498291,23.9136600494385,21.9974594116211,26.7390804290771,..,26.912130355835,27.8847999572754,..,..
Greece,GRC,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.3609304428101,12.6615896224976,..,12.8560304641724,16.0921001434326,16.3533000946045,14.8624095916748,18.5120105743408,..,18.6656703948975,19.0283298492432,..,..
Greece,GRC,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.7639408111572,18.595739364624,..,24.5718002319336,31.6578693389893,32.1762886047363,29.7518997192383,35.6281394958496,..,35.7129516601563,37.3024711608887,..,..
Greenland,GRL,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.75764000415802,..,..,..,..,1.56462001800537,..,..,..,..,..,..
Guatemala,GTM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.98839998245239,..,..,..,..,1.78056001663208,..,..,..,..,..,..
Guatemala,GTM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.54533994197845,..,..,..,..,1.36228001117706,..,..,..,..,..,..
Guinea,GIN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea,GIN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea,GIN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.01579999923706,4.78703022003174,5.74589014053345,3.18823003768921,4.67325019836426,3.40670990943909,2.42923998832703,3.3572199344635,2.86455988883972,..
Guyana,GUY,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.0450701713562,3.58366990089417,3.44449996948242,1.40406000614166,3.50308990478516,3.18037009239197,1.61410999298096,2.33987998962402,2.19185996055603,..
Guyana,GUY,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.95317983627319,5.94683980941772,7.96260023117065,4.91111993789673,5.80838012695313,3.62802004814148,3.23485994338989,4.38676023483276,3.56142997741699,..
Haiti,HTI,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income: OECD,OEC,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income: nonOECD,NOC,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,HND,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.21574997901917,..,..,3.16710996627808,..,..,..,..,..,..,..,..,9.51922035217285,..
Honduras,HND,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.17825996875763,..,..,2.55618000030518,..,..,..,..,..,..,..,..,6.64433002471924,..
Honduras,HND,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.23032999038696,..,..,3.7651801109314,..,..,..,..,..,..,..,..,12.4379501342773,..
"Hong Kong SAR, China",HKG,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.487829208374,18.0848808288574,18.4042491912842,19.1687793731689,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.4458904266357,17.174259185791,17.5669994354248,18.0990104675293,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.4642105102539,18.9188098907471,19.1646709442139,20.1302795410156,..,..,..,..,..,..,..
Hungary,HUN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.3828506469727,26.0438804626465,27.844259262085,26.9372692108154,28.375509262085,30.7670803070068,38.8904190063477,44.1913909912109,43.6125984191895,39.9881896972656,37.9261817932129,40.3066596984863,37.9446296691895,32.0749893188477,30.0299091339111,..
Hungary,HUN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.4378700256348,20.679759979248,21.8185596466064,19.927619934082,21.2317905426025,22.6165103912354,27.8756999969482,31.2220306396484,29.6837406158447,26.9675807952881,25.2318592071533,27.8232803344727,27.7524394989014,24.523099899292,23.081750869751,..
Hungary,HUN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.5189895629883,31.6320095062256,34.1405487060547,34.2772789001465,35.8606491088867,39.297721862793,50.3567199707031,57.6675682067871,58.0817489624023,53.5287399291992,51.1413993835449,53.3159408569336,48.5760498046875,39.948860168457,37.2697792053223,..
Iceland,ISL,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.4299907684326,33.7315483093262,38.2153701782227,39.3656692504883,46.6107597351074,53.3224906921387,56.7961196899414,63.3174896240234,62.2918090820313,58.481071472168,52.8800315856934,61.670970916748,..,..,..
Iceland,ISL,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.0875205993652,21.7835597991943,26.6357307434082,26.6666698455811,30.7373294830322,33.2263984680176,34.2272682189941,38.4035491943359,37.3478317260742,35.9348182678223,32.4691886901855,37.6590309143066,..,..,..
Iceland,ISL,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.013370513916,45.8884696960449,49.9529609680176,52.2556381225586,62.8356094360352,73.9868011474609,80.150520324707,89.2791137695313,88.3340911865234,81.9848022460938,74.0838928222656,86.4392013549805,..,..,..
India,IND,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
India,IND,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
India,IND,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Indonesia,IDN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.39352989196777,7.29466009140015,8.3754997253418,9.2056999206543,8.92512989044189,..,..,..,..,12.2641096115112,14.6441202163696,13.7447595596313,15.6007900238037,..
Indonesia,IDN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.18590021133423,8.29354953765869,9.50885963439941,10.4151802062988,9.88665962219238,..,..,..,..,..,..,..,16.2282695770264,..
Indonesia,IDN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.58696985244751,6.27926015853882,7.22616004943848,7.98353004455566,7.95804977416992,..,..,..,..,..,..,..,14.9810400009155,..
"Iran, Islamic Rep.",IRN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.73169040679932,9.98031997680664,10.0021295547485,10.5580902099609,9.55268955230713,10.6107301712036,14.6693096160889,17.1934299468994,16.7217502593994,18.0230903625488,..
"Iran, Islamic Rep.",IRN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.90025997161865,9.91304969787598,8.83290958404541,9.30945014953613,8.42590045928955,..,12.4201002120972,15.9678001403809,16.4009704589844,18.9124698638916,..
"Iran, Islamic Rep.",IRN,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.55898952484131,10.0487003326416,11.177209854126,11.8154897689819,10.6878595352173,..,16.9276905059814,18.4202308654785,17.0426197052002,17.1335105895996,..
Iraq,IRQ,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.7858600616455,..,..,..,..,..,..,..,..,..
Iraq,IRQ,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.7598695755005,..,..,..,..,..,..,..,..,..
Iraq,IRQ,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.70534038543701,..,..,..,..,..,..,..,..,..
Ireland,IRL,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.9133491516113,30.5568904876709,31.0875091552734,30.319580078125,32.5575103759766,36.5017509460449,37.405818939209,38.5088500976563,40.4899291992188,43.494571685791,45.706859588623,46.5762710571289,50.4479713439941,..,..,..
Ireland,IRL,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.7395706176758,26.9647197723389,27.464319229126,25.1114196777344,26.6162204742432,29.2447605133057,30.656099319458,31.4916496276855,32.1578903198242,35.9292793273926,37.6944198608398,38.5928192138672,44.25537109375,..,..,..
Ireland,IRL,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.1447200775146,34.2192993164063,34.7681503295898,35.6436309814453,38.6513900756836,43.9267311096191,44.2493095397949,45.5405502319336,48.7944412231445,50.9720993041992,53.5021514892578,54.150520324707,56.17626953125,..,..,..
Isle of Man,IMY,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMY,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMY,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.5044994354248,29.7467308044434,29.4670906066895,30.4588603973389,31.6431198120117,32.5175018310547,33.6560211181641,35.0354804992676,35.8768882751465,35.734260559082,36.6464385986328,38.5528907775879,33.9862289428711,..,..
Israel,ISR,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.8214092254639,22.1753807067871,22.1727695465088,23.1077995300293,24.6711406707764,25.1902809143066,26.2150802612305,28.2565307617188,28.7078495025635,29.0638408660889,30.9248504638672,32.0979995727539,27.1563091278076,..,..
Israel,ISR,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.5335502624512,37.7934608459473,37.2387313842773,38.2713088989258,39.0087509155273,40.2093505859375,41.4089202880859,42.0280113220215,43.2270393371582,42.5528793334961,42.4900093078613,45.1565284729004,40.965690612793,..,..
Italy,ITA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.097339630127,19.9946098327637,22.0513496398926,24.3940696716309,29.2186393737793,34.6707801818848,40.8496208190918,46.3303604125977,43.795108795166,40.2007484436035,36.9953384399414,35.6778182983398,33.964771270752,34.7871017456055,..,..
Italy,ITA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.9148502349854,17.4427509307861,19.2143592834473,20.8620090484619,25.1264591217041,29.5422992706299,33.6240692138672,38.5003089904785,35.9410400390625,32.6107597351074,30.2661590576172,29.0516395568848,27.0083999633789,27.4449005126953,..,..
Italy,ITA,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Female,SE.TER.CMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.3358192443848,22.6129207611084,24.9679908752441,28.039270401001,33.4592208862305,40.0059814453125,48.391040802002,54.5202789306641,51.981330871582,48.096118927002,43.992618560791,42.580150604248,41.2342910766602,42.4844398498535,..,..
Jamaica,JAM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Total,SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,Gross graduation ratio. Tertiary (ISCED 5A) first degree. Male,SE.TER.CMPL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
